index_cafeteria,cafeteria_name,label,cafeteria_type_orignal,label_zero-shot,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
9269,미가,고기/구이,한식,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200610_73%2F1591753382918YrUwO_JPEG%2Fa84xjyrz-zaaaMK7JXMpBU1v.jpg,37.865475,127.7357512,,,강원특별자치도 춘천시 효자동 315-6,1996-01-08,1,90,2021-12-22 11:54:38,강원특별자치도,춘천시,효자동,315-6
8562,큰손양대창곱창구이,고기/구이,한식,백반,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200728_195%2F1595934757652ou9w2_JPEG%2FtqcUjAcTjppOxFFE8ZUy1Tx-.jpg,37.8491819,127.7504183,,,강원특별자치도 춘천시 석사동 915-6 (1층),2006-10-09,1,116.19,2022-02-07 13:09:34,강원특별자치도,춘천시,석사동,915-6 (1층)
11164,착한곱한우곱창춘천2호석사점,고기/구이,식육(숯불구이),백반,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200928_282%2F1601290859333Qw4ff_JPEG%2Fj1wvUtY9evi2e29VoknN1RA_.jpeg.jpg,37.8546972,127.7471578,,,강원특별자치도 춘천시 석사동 827-1,2015-03-10,1,147.4,2022-01-19 14:59:58,강원특별자치도,춘천시,석사동,827-1
11681,구이와전골,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201104_253%2F1604471977700X1Qh0_JPEG%2F21Ijrs1y9RVraFfvXjaLRfd-.jpg,37.8749115,127.7343647,,,강원특별자치도 춘천시 효자동 658-1,2016-10-24,1,72,2022-09-22 9:30:18,강원특별자치도,춘천시,효자동,658-1
8517,장안돌구이,고기/구이,식육(숯불구이),양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201226_149%2F16089638921949t22l_JPEG%2FG9nJNLxWpxpY1n0ri6VnG8U6.jpg,37.85794,127.7424494,,,강원특별자치도 춘천시 석사동 663-2 (1층),1993-04-16,1,93.6,2021-12-19 16:39:30,강원특별자치도,춘천시,석사동,663-2 (1층)
8993,대복갈매기살,고기/구이,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210104_189%2F1609725100151yTLoH_JPEG%2F2SU1TwWtFEMEcpSSMW79hCaF.jpg,37.8668969,127.7531707,,,강원특별자치도 춘천시 석사동 735-20,1998-09-18,1,50.35,2022-01-19 14:32:39,강원특별자치도,춘천시,석사동,735-20
11530,소달구지,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210426_65%2F1619404474174GC5NN_JPEG%2FtHUsmxQzVwusXgdl0nZQLy05.jpg,37.8746526,127.7355739,,,강원특별자치도 춘천시 효자동 650-1,2021-04-19,1,68.53,2021-04-25 19:58:39,강원특별자치도,춘천시,효자동,650-1
8170,지리산토종흑돼지,고기/구이,식육(숯불구이),백반,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210517_29%2F1621262521459uaV3p_JPEG%2FKtxqZz1qLT8lAUydPcRw8-Dj.jpg,37.8502757,127.7493938,,,강원특별자치도 춘천시 석사동 907-8 (1층),2008-05-27,1,123.18,2021-04-19 10:19:42,강원특별자치도,춘천시,석사동,907-8 (1층)
9976,7.5닭갈비,고기/구이,정종/대포집/소주방,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210607_161%2F1623055580117p5quO_JPEG%2FYBhl1HoQGsDGRpMRsrsX94eO.jpeg.jpg,37.8662959,127.7527401,,,강원특별자치도 춘천시 석사동 735-9,2013-05-31,1,107.13,2022-01-19 13:54:10,강원특별자치도,춘천시,석사동,735-9
8612,석사돈사무소,고기/구이,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210608_55%2F1623153886469TO9iO_JPEG%2F2Uuw206CYtISUn3k9x2QC_Fr.jpg,37.8583555,127.7453498,,,강원특별자치도 춘천시 석사동 679-1,2002-04-26,1,130.56,2022-02-07 9:58:31,강원특별자치도,춘천시,석사동,679-1
9877,춘천명품닭갈비,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210610_88%2F1623311405860R8zi3_JPEG%2FV3qBAlQ1UY8A5e4t2GKg8Kr1.jpg,37.8671527,127.7538083,,,강원특별자치도 춘천시 석사동 729-4 (1층),2006-06-16,1,191.32,2018-10-30 15:03:21,강원특별자치도,춘천시,석사동,729-4 (1층)
11695,재대루,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210811_141%2F16286704717207pbKm_JPEG%2FgxngtBM6Cwqphca1sPvfZEJw.jpeg.jpg,37.8540938,127.7471072,,,강원특별자치도 춘천시 석사동 832-10,2021-07-12,1,80.2,2022-01-20 11:29:43,강원특별자치도,춘천시,석사동,832-10
10859,돌아온왕십리곱창,고기/구이,식육(숯불구이),분식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210908_279%2F1631093365576KQpB5_JPEG%2FCLGCwmKuZrgJRVkwyuMd7ahB.jpg,37.8620548,127.7394162,,,강원특별자치도 춘천시 석사동 705-20,2017-07-25,1,47.97,2023-08-14 13:38:29,강원특별자치도,춘천시,석사동,705-20
9051,머루촌숯불갈비,고기/구이,한식,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210930_166%2F1633001389469IrxhM_JPEG%2F8LbwJYEaE6RB-U9mbbz_J7AA.jpg,37.861464,127.742202,,,강원특별자치도 춘천시 석사동 639-1,1998-12-11,1,65.55,2023-06-20 10:39:06,강원특별자치도,춘천시,석사동,639-1
7962,황토영광장어,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_85%2F1641548835144vEwbP_JPEG%2F666852D2-377B-4898-9CE7-A2579E6D3F08.jpeg,37.8618728,127.7409741,,,강원특별자치도 춘천시 석사동 696-1,2003-10-07,1,64.66,2022-02-07 10:51:55,강원특별자치도,춘천시,석사동,696-1
10964,고기혁명춘천점,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220126_70%2F16431782118250B5BW_JPEG%2F%25B9%25D9%25B1%25F9%25BB%25E7%25C1%25F8.jpg,37.8669673,127.7316223,,,강원특별자치도 춘천시 효자동 707-20,2022-01-04,1,60,2022-10-05 11:06:09,강원특별자치도,춘천시,효자동,707-20
9695,돌돌생삼겹살,고기/구이,식육(숯불구이),고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220317_227%2F1647528695920EJJ1J_JPEG%2F20220314_115213_%25282%2529.jpg,37.8729743,127.7450561,,,강원특별자치도 춘천시 효자동 632-8 (3동지하1~1층),2003-04-15,1,173.22,2022-02-07 10:37:15,강원특별자치도,춘천시,효자동,632-8 (3동지하1~1층)
11984,심야화로스무숲점,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220318_43%2F1647570570084AD3Y8_JPEG%2F1647505283565-1.jpg,37.8490139,127.7502504,,,강원특별자치도 춘천시 석사동 917-7,2022-03-14,1,87.04,2022-04-28 17:11:01,강원특별자치도,춘천시,석사동,917-7
11764,돼끼리,고기/구이,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220321_250%2F1647857615639fLYC5_JPEG%2F20220321_183402.jpg,37.8577958,127.7447254,,,강원특별자치도 춘천시 석사동 667-4,2016-12-12,1,56.25,2023-03-16 8:58:06,강원특별자치도,춘천시,석사동,667-4
8809,이걸굽네,고기/구이,식육(숯불구이),고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220328_156%2F1648402868966RWoc8_JPEG%2F%25C0%25CC%25B0%25C9%25B1%25C1%25B3%25D7.jpg,37.8668426,127.7527028,,,강원특별자치도 춘천시 석사동 736-6,1999-07-14,1,39.78,2022-08-17 11:16:39,강원특별자치도,춘천시,석사동,736-6
8457,삼광식당,고기/구이,한식,중식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220507_21%2F1651925006410X38L7_JPEG%2F16519249671962658880706699969651.jpg,37.8715019,127.7261858,,,강원특별자치도 춘천시 효자동 675,2012-09-24,1,51.5,2022-04-14 9:51:18,강원특별자치도,춘천시,효자동,675
10345,제주안방갈비석사점,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_147%2F1652179640750QSs7x_JPEG%2FIMG_20220508_103859_1.jpg,37.8607045,127.7397638,,,강원특별자치도 춘천시 석사동 706-14,2019-11-06,1,93.39,2021-12-19 16:42:36,강원특별자치도,춘천시,석사동,706-14
9567,나눔화로숯불구이,고기/구이,식육(숯불구이),고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220511_40%2F1652263494343DARvq_JPEG%2F20220511_190447.jpg,37.8729247,127.7334384,,,강원특별자치도 춘천시 효자동 661-13,2003-12-09,1,74.7,2022-02-07 10:55:07,강원특별자치도,춘천시,효자동,661-13
7872,양철집,고기/구이,한식,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220512_297%2F1652348862052UsEW9_JPEG%2F%25BE%25E7%25C3%25B6%25C1%25FD.jpg,37.8567715,127.7418429,,,강원특별자치도 춘천시 석사동 796-12,2004-07-14,1,174.78,2021-10-12 15:47:34,강원특별자치도,춘천시,석사동,796-12
11566,삼삼회관,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220801_228%2F1659336443331kquNE_JPEG%2FKakaoTalk_20220729_165621425.jpg,37.8618041,127.7392246,,,강원특별자치도 춘천시 석사동 705-18,2022-05-20,1,52.8,2022-05-26 9:29:44,강원특별자치도,춘천시,석사동,705-18
8023,제주돈통,고기/구이,한식,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220811_150%2F1660187132179c1NAQ_JPEG%2FFB_IMG_1660187110942.jpg,37.849177,127.7507657,,,강원특별자치도 춘천시 석사동 919-4 (1층),2008-09-17,1,96.82,2017-02-08 16:06:05,강원특별자치도,춘천시,석사동,919-4 (1층)
9406,환희관,고기/구이,기타,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221017_285%2F1666012601235YIltW_JPEG%2FB537F54F-94B9-49F8-8364-ED63DEB9E1B9.jpeg,37.8661353,127.7519102,,,강원특별자치도 춘천시 석사동 741-3,1998-03-06,1,84.16,2022-09-15 14:27:47,강원특별자치도,춘천시,석사동,741-3
11353,박군한우,고기/구이,횟집,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221026_40%2F1666781266121PWfPh_JPEG%2F87D10F9B-DCA7-445B-8D45-DCAD4D400AF4.jpeg,37.8603798,127.7429933,,,강원특별자치도 춘천시 석사동 644-4,2019-09-17,1,101.93,2022-10-11 10:03:37,강원특별자치도,춘천시,석사동,644-4
10092,즐거운하루숯불생고기,고기/구이,식육(숯불구이),치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221109_113%2F16679799899686HC55_JPEG%2F20221106_175614_01.jpg,37.8661187,127.7616198,,,강원특별자치도 춘천시 석사동 34-6,2017-06-07,1,127.44,2021-02-02 10:32:41,강원특별자치도,춘천시,석사동,34-6
8428,태평소스무숲점,고기/구이,식육(숯불구이),고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230112_185%2F1673503223728LIHYN_JPEG%2F1673503209059.jpg,37.8496778,127.7492126,,,강원특별자치도 춘천시 석사동 904-3 (1층),2005-12-01,1,256.85,2023-04-26 10:35:47,강원특별자치도,춘천시,석사동,904-3 (1층)
8060,재왕무한리필양꼬치훠궈,고기/구이,한식,치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230113_117%2F1673548813815e1so9_JPEG%2F20230113_033055.jpg,37.8674081,127.7532845,,,강원특별자치도 춘천시 석사동 728-5,1997-08-25,1,158.41,2022-12-07 9:18:39,강원특별자치도,춘천시,석사동,728-5
7656,석수한우,고기/구이,호프/통닭,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230113_173%2F1673598282866VwPV0_JPEG%2F1670646945278.jpg,37.850167,127.7498029,,,강원특별자치도 춘천시 석사동 909-9,2007-01-31,1,115.05,2021-10-19 13:35:43,강원특별자치도,춘천시,석사동,909-9
8818,너와집,고기/구이,호프/통닭,양식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230114_25%2F1673655016451JoF1O_JPEG%2F20220119_212056.jpg,37.8751731,127.7395819,,,강원특별자치도 춘천시 효자동 612-4,2000-01-24,1,37.4,2022-01-21 17:47:57,강원특별자치도,춘천시,효자동,612-4
10369,낙원갈비집춘천점,고기/구이,기타,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230214_60%2F1676351554165La7Da_PNG%2F333.,37.8573073,127.7390871,,,강원특별자치도 춘천시 석사동 799-1,2023-02-08,1,148.9,2023-10-31 14:10:50,강원특별자치도,춘천시,석사동,799-1
10120,고기극찬춘천점,고기/구이,식육(숯불구이),중식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230217_184%2F1676623286172Q50YQ_JPEG%2F1676446417963.jpg,37.8658991,127.7324429,,,강원특별자치도 춘천시 효자동 711-20,2022-10-11,1,79.2,2022-10-19 14:20:54,강원특별자치도,춘천시,효자동,711-20
12072,쉐프박스,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230218_119%2F1676699546510qIGHX_JPEG%2F20230203_162146.jpg,37.8480326,127.7503157,,,강원특별자치도 춘천시 석사동 946-5,2021-06-01,1,129.99,2022-01-20 11:14:54,강원특별자치도,춘천시,석사동,946-5
12239,산애그린,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230221_123%2F1676950436172zBVQ2_JPEG%2F70823B28-22CC-4944-A87E-5C2E1EC938E3.jpeg,37.8522472,127.7515088,,,강원특별자치도 춘천시 석사동 116-3,2016-11-25,1,194.1,2020-12-07 17:15:53,강원특별자치도,춘천시,석사동,116-3
10888,배부리,고기/구이,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230224_188%2F1677170349478dSiug_JPEG%2FC883BBCB-3C66-48C7-BC69-EC38121186D3.jpeg,37.8700875,127.7253498,,,강원특별자치도 춘천시 효자동 683-17,2021-09-27,1,166.96,2022-01-20 17:22:20,강원특별자치도,춘천시,효자동,683-17
8785,오성급정육식당,고기/구이,호프/통닭,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230307_287%2F1678149955983UKCwO_JPEG%2F%25BF%25DC%25BA%25CE.jpg,37.8734999,127.7442458,,,강원특별자치도 춘천시 효자동 629-18 (1층),1995-09-25,1,67.47,2023-03-03 11:41:46,강원특별자치도,춘천시,효자동,629-18 (1층)
8577,해미연풍우가,고기/구이,일식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230322_60%2F1679441252253m1Qb4_JPEG%2FDSC04372.,37.852202,127.7439549,,,강원특별자치도 춘천시 석사동 878-3,2007-09-07,1,245.2,2022-11-10 14:13:46,강원특별자치도,춘천시,석사동,878-3
9558,진능이한방오리,고기/구이,한식,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230329_39%2F1680092465297xQxYv_JPEG%2F20230327_124441.jpg,37.8484871,127.7518686,,,강원특별자치도 춘천시 석사동 928-2,2013-09-17,1,114.69,2023-03-17 16:42:45,강원특별자치도,춘천시,석사동,928-2
10307,참한고깃집,고기/구이,식육(숯불구이),기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230402_216%2F1680409445861DnVEh_JPEG%2F20230402_130951.jpg,37.8574807,127.7441308,,,강원특별자치도 춘천시 석사동 662-4,2023-02-07,1,46.88,2023-03-31 17:24:26,강원특별자치도,춘천시,석사동,662-4
10688,홍게대게직판장,고기/구이,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230405_17%2F1680680582773dBw7e_PNG%2F1675934294678_LCWBRBGHFJDEDAHGAFDDFCBGIF.png,37.8648746,127.7361043,,,강원특별자치도 춘천시 효자동 320-10,2023-03-29,1,45.26,2023-04-19 9:11:21,강원특별자치도,춘천시,효자동,320-10
8164,소란,고기/구이,한식,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230406_89%2F1680775963145hBIWn_JPEG%2FIMG_4044.jpg,37.8745015,127.7426887,,,강원특별자치도 춘천시 효자동 619-13,2002-02-07,1,29.45,2020-10-26 15:52:39,강원특별자치도,춘천시,효자동,619-13
10732,육칠이 춘천점,고기/구이,기타,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230425_55%2F16823820849514zOKV_JPEG%2F20230420_140241.jpg,37.874429,127.7403849,,,강원특별자치도 춘천시 효자동 616-8,2023-04-03,1,31.24,2023-04-05 11:14:35,강원특별자치도,춘천시,효자동,616-8
7833,원조퇴골집오리숯불구이서면본점막내아들,고기/구이,식육(숯불구이),고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230428_222%2F168265677802081yqx_JPEG%2FKakaoTalk_20230428_131905235.jpg,37.8499285,127.7495738,,,강원특별자치도 춘천시 석사동 909-7,2005-10-27,1,124.74,2022-12-06 13:15:24,강원특별자치도,춘천시,석사동,909-7
10734,먹보정식,고기/구이,한식,고기/구이,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230503_212%2F1683117666965tEnE3_JPEG%2F6FCC28BE-1614-4303-AA7C-751A66E27142.jpeg,37.8619906,127.7464811,,,강원특별자치도 춘천시 석사동 774-2,2023-04-06,1,53.55,2023-04-17 9:20:08,강원특별자치도,춘천시,석사동,774-2
8629,비와별닭갈비본점,고기/구이,식육(숯불구이),치킨,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230519_269%2F1684484605403o4EWe_JPEG%2F%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25C6%25ED%25C1%25FD%25BF%25EB.jpg,37.8498651,127.7489789,,,강원특별자치도 춘천시 석사동 904-2,2007-08-02,1,425.94,2021-04-11 22:48:48,강원특별자치도,춘천시,석사동,904-2
11624,임가네,고기/구이,기타,기타,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230608_209%2F1686206996001qP4Hl_JPEG%2F%25B9%25E8%25B0%25E6%25C8%25AD%25B8%25E9_%25BA%25B9%25BB%25E7.jpg,37.8544017,127.747047,,,강원특별자치도 춘천시 석사동 832-1,2016-06-21,1,78.75,2022-02-09 9:53:53,강원특별자치도,춘천시,석사동,832-1
