index_cafeteria,cafeteria_name,img,Latitude,Longitude,openTime,closeTime,소재지전체주소,label_zero-shot,cafeteria_type_orignal,인허가일자,영업상태구분코드,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
10218,효자골,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_86%2F1681913679379ByARB_JPEG%2F%25C8%25BF%25C0%25DA%25B0%25F1_%25B7%25CE%25B0%25ED_%25C8%25F2_%25B9%25D9%25C5%25C1.jpg,37.8710145,127.7241666,,,강원특별자치도 춘천시 효자동 681-13,고기/구이,기타,2023-04-13,1,162.57,2023-04-28 8:56:07,강원특별자치도,춘천시,효자동,681-13
10280,쌩김치찜,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_90%2F1681910387622kXiq0_JPEG%2F1633835240328-3.jpg,37.8744079,127.7455336,,,강원특별자치도 춘천시 효자동 17-9,양식,기타,2023-04-14,1,161.22,2023-04-18 9:34:40,강원특별자치도,춘천시,효자동,17-9
10732,육칠이 춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230425_55%2F16823820849514zOKV_JPEG%2F20230420_140241.jpg,37.874429,127.7403849,,,강원특별자치도 춘천시 효자동 616-8,고기/구이,기타,2023-04-03,1,31.24,2023-04-05 11:14:35,강원특별자치도,춘천시,효자동,616-8
7833,원조퇴골집오리숯불구이서면본점막내아들,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230428_222%2F168265677802081yqx_JPEG%2FKakaoTalk_20230428_131905235.jpg,37.8499285,127.7495738,,,강원특별자치도 춘천시 석사동 909-7,고기/구이,식육(숯불구이),2005-10-27,1,124.74,2022-12-06 13:15:24,강원특별자치도,춘천시,석사동,909-7
10734,먹보정식,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230503_212%2F1683117666965tEnE3_JPEG%2F6FCC28BE-1614-4303-AA7C-751A66E27142.jpeg,37.8619906,127.7464811,,,강원특별자치도 춘천시 석사동 774-2,고기/구이,한식,2023-04-06,1,53.55,2023-04-17 9:20:08,강원특별자치도,춘천시,석사동,774-2
10219,자매칼국수,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230505_208%2F1683271464413I5qtK_JPEG%2F20230429_141747.jpg,37.8719886,127.7355399,,,강원특별자치도 춘천시 효자동 154-22,국수,기타,2023-04-13,1,72.9,2023-04-26 9:42:41,강원특별자치도,춘천시,효자동,154-22
9032,태양통닭,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230516_27%2F16842240746665l0tF_JPEG%2F20230516_163416.jpg,37.872645,127.7340733,,,강원특별자치도 춘천시 효자동 147-20 (2동1층),치킨,호프/통닭,1991-11-27,1,57.4,2022-01-19 11:30:21,강원특별자치도,춘천시,효자동,147-20 (2동1층)
10496,시즌즈(SEASONS),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230517_187%2F1684318718028j750U_JPEG%2FIMG_8335.jpeg,37.8779686,127.7375969,,,강원특별자치도 춘천시 효자동 744,양식,기타,2023-05-04,1,26.01,2023-05-04 15:04:41,강원특별자치도,춘천시,효자동,744
8629,비와별닭갈비본점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230519_269%2F1684484605403o4EWe_JPEG%2F%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_%25C6%25ED%25C1%25FD%25BF%25EB.jpg,37.8498651,127.7489789,,,강원특별자치도 춘천시 석사동 904-2,치킨,식육(숯불구이),2007-08-02,1,425.94,2021-04-11 22:48:48,강원특별자치도,춘천시,석사동,904-2
10885,만나탕수육볶음밥,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230602_128%2F1685686798838V8q4B_JPEG%2F01_KakaoTalk_20230601_135805153_10.jpg,37.8784903,127.741044,,,강원특별자치도 춘천시 효자동 757-1,중식,한식,2021-03-15,1,43.86,2022-01-20 10:22:15,강원특별자치도,춘천시,효자동,757-1
10283,이자카야천,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230607_240%2F1686124219673mFOkg_JPEG%2FResized_Resized_1682582219049001.jpeg,37.8547034,127.7499037,,,강원특별자치도 춘천시 석사동 285-3,양식,기타,2023-04-17,1,66.92,2023-04-26 9:51:29,강원특별자치도,춘천시,석사동,285-3
11259,페리카나석사점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230612_42%2F1686529790304iUX9l_JPEG%2F%25C7%25E3%25B4%25CF%25C4%25DC%2528400x400%2529.jpg,37.8645524,127.7365196,,,강원특별자치도 춘천시 효자동 325-17,치킨,기타,2016-04-26,1,43.12,2020-07-10 11:47:49,강원특별자치도,춘천시,효자동,325-17
10014,효자동솥뚜껑애막골점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230614_289%2F1686717707842b3q7n_JPEG%2F%25C7%25D7%25B0%25F8_%25BF%25EB%25B7%25AE%25B3%25B7%25C0%25BD.,37.8667347,127.7516654,,,강원특별자치도 춘천시 석사동 737-12,고기/구이,정종/대포집/소주방,2004-02-04,1,96.25,2023-06-23 17:01:07,강원특별자치도,춘천시,석사동,737-12
9570,월담,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230622_66%2F1687425736197eSizd_JPEG%2F%25BD%25C3%25B0%25F8%25BF%25CF%25B7%25E1_%25286%2529.jpg,37.8663917,127.7526041,,,강원특별자치도 춘천시 석사동 735-14 (1층),찜/탕/찌개,호프/통닭,2004-09-20,1,84.22,2021-11-17 16:57:28,강원특별자치도,춘천시,석사동,735-14 (1층)
9192,육림객잔,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230623_197%2F1687529442378npXsb_JPEG%2FScreenshot_20230623_230754_Messages.jpg,37.874279,127.7415596,,,강원특별자치도 춘천시 효자동 618-4,고기/구이,한식,2000-05-24,1,51.35,2023-06-01 13:15:54,강원특별자치도,춘천시,효자동,618-4
10357,최고집순대국왕감자탕,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230628_129%2F1687918086616Xv0sN_JPEG%2FKakaoTalk_20230628_100737290.jpg,37.8760896,127.7353156,,,강원특별자치도 춘천시 효자동 654-3,국밥,기타,2023-05-24,1,206.91,2023-06-05 10:47:12,강원특별자치도,춘천시,효자동,654-3
10236,타코페퍼,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230701_198%2F16882165895058ExDE_JPEG%2F20230630_225546.jpg,37.8626414,127.7489481,,,강원특별자치도 춘천시 석사동 769-2,고기/구이,기타,2023-01-25,1,45.92,2023-06-16 13:54:35,강원특별자치도,춘천시,석사동,769-2
7581,찌웅이네숯불두마리치킨춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230702_117%2F1688273560254tm2uM_JPEG%2FIMG_1640.jpeg,37.8639061,127.741935,,,강원특별자치도 춘천시 효자동 823 효자코아루웰라움,백반,찌웅이네숯불두마리치킨춘천점,2023-06-12,1,43.76,2023-06-28 13:12:03,강원특별자치도,춘천시,효자동,823 효자코아루웰라움
8627,청년반점춘천석사점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230705_294%2F1688565468870AK5KJ_JPEG%2F1BCDA8F3-B9E6-4471-B821-0FDBD3F496B2.jpeg,37.8539558,127.7468857,,,강원특별자치도 춘천시 석사동 836-1,고기/구이,탕류(보신용),2014-02-17,1,99.82,2023-07-03 9:14:11,강원특별자치도,춘천시,석사동,836-1
8799,반마리 닭국수,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230710_19%2F1688962515850oCAM5_JPEG%2Fimage.jpg,37.8666409,127.7522109,,,강원특별자치도 춘천시 석사동 736-15,양식,횟집,2001-10-29,1,88,2022-08-18 15:49:33,강원특별자치도,춘천시,석사동,736-15
8282,막리단길춘천애막골점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230714_268%2F1689313769459eweql_JPEG%2F1.jpg,37.8672165,127.752865,,,강원특별자치도 춘천시 석사동 736-1 (1층),국수,정종/대포집/소주방,2010-06-16,1,99.27,2023-07-04 11:44:47,강원특별자치도,춘천시,석사동,736-1 (1층)
10417,보울레시피 춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230717_43%2F1689568454409L48gh_JPEG%2F20221204_165454_1.jpg,37.8733769,127.7434234,,,강원특별자치도 춘천시 효자동 626-12,양식,기타,2022-09-14,1,58.75,2022-09-14 14:39:50,강원특별자치도,춘천시,효자동,626-12
10294,마라킹,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230727_202%2F1690427002611J7HEB_JPEG%2Fimage.jpg,37.8647092,127.7348907,,,강원특별자치도 춘천시 효자동 303-34,중식,중국식,2023-05-19,1,64.8,2023-05-23 8:58:00,강원특별자치도,춘천시,효자동,303-34
10865,코너스톤(CORNERSTONE),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230731_93%2F1690788085035FdvIx_JPEG%2FIMG_4690.jpeg,37.8789377,127.7397294,,,강원특별자치도 춘천시 효자동 751-23,양식,기타,2018-09-04,1,99.84,2018-09-04 16:45:06,강원특별자치도,춘천시,효자동,751-23
10642,호로롱김밥,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230804_213%2F1691103582024iOkF6_JPEG%2F20230731_111852.jpg,37.8759331,127.744335,,,강원특별자치도 춘천시 효자동 18-57,양식,식육(숯불구이),2014-12-02,1,119.91,2023-06-29 11:59:59,강원특별자치도,춘천시,효자동,18-57
9393,불난집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230811_144%2F1691734906549M8DvI_JPEG%2F20230811_143015.jpg,37.8658168,127.7372766,,,강원특별자치도 춘천시 효자동 317,고기/구이,기타,1988-07-26,1,152.9,2023-09-06 16:32:20,강원특별자치도,춘천시,효자동,317
10490,굿손춘천엔타점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230811_67%2F1691721959469Rx08G_JPEG%2FKakaoTalk_20230628_152230447_05.jpg,37.8632764,127.748095,,,강원특별자치도 춘천시 석사동 980,분식,기타,2022-09-23,1,146.61,2023-06-02 10:55:41,강원특별자치도,춘천시,석사동,980
8325,오도순순대국,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230819_61%2F1692399272721W997O_JPEG%2F1692321161208.jpg,37.8519296,127.7455323,,,강원특별자치도 춘천시 석사동 890-2 (1층),국밥,한식,2005-04-18,1,97.92,2023-05-15 16:43:41,강원특별자치도,춘천시,석사동,890-2 (1층)
7560,무지개맥주,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230821_99%2F1692586516709saL6K_JPEG%2FKakaoTalk_20230818_222217903_20.jpg,37.8654902,127.753049,,,강원특별자치도 춘천시 석사동 744-2,고기/구이,기타,2023-07-12,1,96.03,2023-07-12 10:39:27,강원특별자치도,춘천시,석사동,744-2
10643,원이네닭발,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_187%2F1692767522803sD8NM_JPEG%2FKakaoTalk_20230822_185529581.jpg,37.8746448,127.7398657,,,강원특별자치도 춘천시 효자동 611-15,치킨,정종/대포집/소주방,2014-12-05,1,68.37,2018-03-12 15:08:32,강원특별자치도,춘천시,효자동,611-15
7544,베러인타임(better in time),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_93%2F1692777380198X9K8u_JPEG%2F1000001434.jpg,37.8606319,127.7435896,,,강원특별자치도 춘천시 석사동 640-10,양식,한식,2023-07-27,1,82.88,2023-08-08 17:22:04,강원특별자치도,춘천시,석사동,640-10
10363,수참치,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230901_145%2F1693539630360hkyie_JPEG%2F1693539503707.jpg,37.8667431,127.7536097,,,강원특별자치도 춘천시 석사동 734-1,회,기타,2023-05-31,1,102.54,2023-06-08 10:13:01,강원특별자치도,춘천시,석사동,734-1
10272,더담다,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230906_134%2F1694010251419xGKfJ_JPEG%2FIMG_20230905_160521_097.jpg,37.86499,127.7510082,,,강원특별자치도 춘천시 석사동 748-1,고기/구이,한식,2019-03-21,1,94.27,2023-03-30 14:39:04,강원특별자치도,춘천시,석사동,748-1
9772,하하산꼼장어,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230907_26%2F1694087046590DY69s_JPEG%2FIMG_2678.jpeg,37.8628802,127.7497803,,,강원특별자치도 춘천시 석사동 765-11,백반,한식,2013-10-14,1,143.83,2023-09-05 9:26:19,강원특별자치도,춘천시,석사동,765-11
9568,서해안생찜,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_158%2F16944990407092GYw6_JPEG%2F1000014176.jpg,37.8693791,127.7279524,,,강원특별자치도 춘천시 효자동 692-1,찜/탕/찌개,한식,2003-12-10,1,167.32,2023-08-25 14:30:11,강원특별자치도,춘천시,효자동,692-1
9542,명랑시대쌀핫도그강원대점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_177%2F1694483641035g26zG_JPEG%2F%25B8%25ED%25B6%25FB%25C7%25D6%25B5%25B5%25B1%25D7_%25B7%25CE%25B0%25ED.jpg,37.8727234,127.7451796,,,"강원특별자치도 춘천시 효자동 632-15 ,26, 27(1층)",양식,분식,2003-12-05,1,43,2022-02-07 10:54:42,강원특별자치도,춘천시,효자동,"632-15 ,26, 27(1층)"
9218,그린닭갈비,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230920_208%2F1695213326783iYnha_JPEG%2FKakaoTalk_20230920_201951735.jpg,37.875035,127.7459288,,,강원특별자치도 춘천시 효자동 17-8,고기/구이,한식,1995-03-13,1,0,2022-01-19 13:18:37,강원특별자치도,춘천시,효자동,17-8
9681,궁채석갈비춘천점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231007_148%2F1696608619459ft4JL_JPEG%2F%25BC%25AE%25B0%25A5%25BA%25F1_%25C3%25D6%25C1%25BE-00296.jpg,37.8599782,127.7438074,,,강원특별자치도 춘천시 석사동 433-3,양식,식육(숯불구이),2006-05-18,1,129.67,2022-04-15 9:22:23,강원특별자치도,춘천시,석사동,433-3
10054,전상철갈비탕집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231008_267%2F1696734973251rXKmY_JPEG%2F20231008_110847.jpg,37.8503658,127.7497943,,,강원특별자치도 춘천시 석사동 909-1,고기/구이,기타,2023-06-02,1,74.5,2023-06-29 17:05:06,강원특별자치도,춘천시,석사동,909-1
7631,착한복돼지,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231009_244%2F1696840612427UKxS8_JPEG%2F1000000291.jpg,37.8661874,127.7513144,,,강원특별자치도 춘천시 석사동 740-6,양식,식육(숯불구이),2003-06-16,1,38.11,2023-08-22 16:15:15,강원특별자치도,춘천시,석사동,740-6
9439,비비큐(BBQ)(애막골점),https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231013_15%2F16971783145770GpD8_PNG%2F%25B9%25E8%25B4%25DE%25C0%25C7%25B9%25CE%25C1%25B7_%25B7%25CE%25B0%25ED%2528170x170px%2529.png,37.8669297,127.7547392,,,강원특별자치도 춘천시 석사동 724-10,고기/구이,호프/통닭,1998-05-25,1,86.6,2015-11-20 15:23:40,강원특별자치도,춘천시,석사동,724-10
10942,불사파포차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231024_161%2F1698121685059g6XYH_JPEG%2Fscaled_20231016_180419.jpg,37.8750456,127.7408535,,,강원특별자치도 춘천시 효자동 614-5,분식,한식,2021-01-26,1,93.6,2023-10-24 10:59:01,강원특별자치도,춘천시,효자동,614-5
7965,셰프의연어,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_237%2F1698167447841tNWC2_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2023-10-21_%25BF%25C0%25C8%25C4_10.31.19.png,37.8738188,127.74163,,,강원특별자치도 춘천시 효자동 617-9,회,기타,2012-08-13,1,70.06,2022-01-19 13:21:16,강원특별자치도,춘천시,효자동,617-9
10244,미소만족,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231026_264%2F1698316728363hfXGL_JPEG%2FIMG_20231014_074906_383.jpg,37.8534276,127.7459254,,,강원특별자치도 춘천시 석사동 840-14,고기/구이,기타,2020-10-08,1,119.62,2023-10-04 11:39:06,강원특별자치도,춘천시,석사동,840-14
8091,BHC한림대점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231101_129%2F1698797811899xmq3J_PNG%2F%25C7%25C3%25B7%25A1%25B3%25CA-%25C6%25CB%25BE%25F7.png,37.8797373,127.7410868,,,강원특별자치도 춘천시 효자동 755-13,치킨,호프/통닭,2008-10-06,1,47.18,2021-10-01 10:20:31,강원특별자치도,춘천시,효자동,755-13
9238,bhc애막골점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231101_129%2F1698797811899xmq3J_PNG%2F%25C7%25C3%25B7%25A1%25B3%25CA-%25C6%25CB%25BE%25F7.png,37.8674183,127.7524381,,,강원특별자치도 춘천시 석사동 737-1,치킨,한식,1999-07-10,1,53.55,2022-01-20 17:24:22,강원특별자치도,춘천시,석사동,737-1
9529,이디야춘천애막골점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_277%2F1698892786311vReTQ_JPEG%2FSNS%25B1%25E2%25C5%25B8_%25B3%25D7%25C0%25CC%25B9%25F6%25C3%25A4%25B3%25CE_%25BB%25EA%25B8%25AE%25BF%25C0%25BD%25C3%25C1%25F02%2528%25B8%25DE%25B4%25BA%2529.jpg,37.8672913,127.7542792,,,강원특별자치도 춘천시 석사동 729-1 (1층),회,기타,2005-10-06,1,61.65,2022-02-07 11:44:59,강원특별자치도,춘천시,석사동,729-1 (1층)
11175,오니,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231108_112%2F1699399718936za4gh_JPEG%2FIMG_9975.jpeg,37.851124,127.7448603,,,강원특별자치도 춘천시 석사동 888-4,양식,일식,2016-04-22,1,125.55,2023-05-17 11:12:57,강원특별자치도,춘천시,석사동,888-4
7949,산촌흑염소,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231109_12%2F1699518778725rAJ6p_JPEG%2Ftemp_file.jpg,37.8500377,127.749166,,,강원특별자치도 춘천시 석사동 907-6 (지상1층),백반,한식,2006-12-19,1,127.4,2022-02-07 13:21:28,강원특별자치도,춘천시,석사동,907-6 (지상1층)
11168,전천후횟집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231204_45%2F1701694417383iWVvP_JPEG%2FScreenshot_20231204-215146_NAVER.jpg,37.8667168,127.7532123,,,강원특별자치도 춘천시 석사동 735-4,회,일식,2016-01-29,1,95.5,2022-11-14 13:51:20,강원특별자치도,춘천시,석사동,735-4
10213,오더히어버거,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231205_256%2F1701771123669XMBuj_JPEG%2F6174CC82-FB81-4788-BEC0-B38F1D9617DF.jpeg,37.8644844,127.7334983,,,강원특별자치도 춘천시 효자동 367-28 윤일아파트,버거,기타,2023-03-15,1,23.94,2023-04-12 9:45:47,강원특별자치도,춘천시,효자동,367-28 윤일아파트
10553,멕시카나 효자점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_234%2F1701843310458Xaf9h_JPEG%2FKakaoTalk_20231206_151129251.jpg,37.8722206,127.7350653,,,강원특별자치도 춘천시 효자동 150-10,치킨,분식,2020-09-11,1,49.3,2022-08-17 16:13:30,강원특별자치도,춘천시,효자동,150-10
9613,비노,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231209_187%2F1702079052251yLXeC_JPEG%2F62A5C3D8-F0AE-488F-A70D-678054B6379D.jpeg,37.8664889,127.7533216,,,강원특별자치도 춘천시 석사동 734-18 (1층),양식,한식,2012-01-12,1,77.87,2022-10-12 15:33:50,강원특별자치도,춘천시,석사동,734-18 (1층)
10200,청춘관,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231209_239%2F170208859482410Yg4_PNG%2FIMG_1530.png,37.8608758,127.7434758,,,강원특별자치도 춘천시 석사동 640-1,양식,정종/대포집/소주방,2017-11-13,1,110.7,2023-03-06 10:05:40,강원특별자치도,춘천시,석사동,640-1
7566,피콜로,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231210_264%2F1702164302289jLPeq_JPEG%2FIMG_2797.jpeg,37.8488341,127.7491642,,,강원특별자치도 춘천시 석사동 186-36,고기/구이,기타,2023-08-29,1,129.6,2023-10-23 17:01:45,강원특별자치도,춘천시,석사동,186-36
9586,굽네치킨 춘천효자점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20200729_194%2F1595988614003GHnJH_PNG%2Fimage.png,37.8752246,127.7386188,,,강원특별자치도 춘천시 효자동 608-21,피자,통닭(치킨),2003-05-02,1,64.29,2022-04-12 18:42:00,강원특별자치도,춘천시,효자동,608-21
7753,오돌이닭발,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230514_294%2F1684041263843XD8Sy_JPEG%2Fimage.jpg,37.86624,127.7517614,,,강원특별자치도 춘천시 석사동 741-8,양식,호프/통닭,2010-10-04,1,105.2,2018-01-16 10:31:29,강원특별자치도,춘천시,석사동,741-8
8534,돈차,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230718_272%2F1689636977571kLUhf_JPEG%2F%25BB%25E7%25C1%25F81.,37.8657615,127.7530859,,,강원특별자치도 춘천시 석사동 733-23,고기/구이,식육(숯불구이),2002-06-20,1,97.48,2019-04-10 13:16:20,강원특별자치도,춘천시,석사동,733-23
7519,야미마라탕,,37.8523395,127.7451961,,,강원특별자치도 춘천시 석사동 885-3,중식,중국식,2023-08-09,1,96,2023-08-11 16:34:22,강원특별자치도,춘천시,석사동,885-3
7545,명륜진사갈비춘천효자점,,37.8761756,127.7341208,,,강원특별자치도 춘천시 효자동 655,고기/구이,식육(숯불구이),2023-09-06,1,419.58,2023-09-06 10:21:39,강원특별자치도,춘천시,효자동,655
7550,세이(Say),,37.8571973,127.7462748,,,강원특별자치도 춘천시 석사동 309-8,고기/구이,기타,2023-07-25,1,78.52,2023-08-23 17:40:20,강원특별자치도,춘천시,석사동,309-8
7593,신닭발,,37.873065,127.7456596,,,강원특별자치도 춘천시 효자동 631-5,치킨,한식,2003-08-28,1,79.3,2022-02-07 10:50:10,강원특별자치도,춘천시,효자동,631-5
7655,바른치킨춘천석사점,,37.8519598,127.7450796,,,강원특별자치도 춘천시 석사동 888-1 (스타플러스빌딩101호),분식,호프/통닭,2007-01-26,1,94,2023-07-25 11:08:52,강원특별자치도,춘천시,석사동,888-1 (스타플러스빌딩101호)
7667,본죽&비빔밥 춘천석사에버빌점,,37.8520936,127.7443831,,,강원특별자치도 춘천시 석사동 880-1 (로얄프라자103호),양식,기타,2010-05-14,1,44.78,2022-07-29 10:17:44,강원특별자치도,춘천시,석사동,880-1 (로얄프라자103호)
7713,유우동,,37.8735048,127.7419652,,,강원특별자치도 춘천시 효자동 767-21,중식,한식,2005-03-25,1,52,2021-12-23 16:50:34,강원특별자치도,춘천시,효자동,767-21
7715,꽃등심삼겹살,,37.8666498,127.7537421,,,강원특별자치도 춘천시 석사동 734-2 (1층),회,식육(숯불구이),2010-04-05,1,104.34,2018-12-13 16:47:59,강원특별자치도,춘천시,석사동,734-2 (1층)
7724,고신,,37.8643555,127.7365605,,,강원특별자치도 춘천시 효자동 325-7,고기/구이,한식,2004-06-25,1,70.4,2022-02-07 11:19:07,강원특별자치도,춘천시,효자동,325-7
7732,맘스터치강대효자점,,37.8726398,127.7455395,,,강원특별자치도 춘천시 효자동 632-27,버거,호프/통닭,2010-12-20,1,103.5,2021-12-18 17:55:22,강원특별자치도,춘천시,효자동,632-27
7733,공동주택,,37.8671377,127.7527673,,,강원특별자치도 춘천시 석사동 736-21,백반,정종/대포집/소주방,2010-12-22,1,83.16,2019-11-08 14:15:04,강원특별자치도,춘천시,석사동,736-21
7751,호식이두마리치킨(석사점),,37.8594157,127.7404076,,,강원특별자치도 춘천시 석사동 654-3 (1층),치킨,통닭(치킨),2010-10-01,1,34,2020-09-10 14:05:38,강원특별자치도,춘천시,석사동,654-3 (1층)
