index_cafeteria,인허가일자,영업상태구분코드,소재지전체주소,Latitude,Longitude,사업장명,업태구분명,시설총규모,최종수정시점,시/도,구/군,동/면,상세주소
8095,2010-12-14,1,강원특별자치도 춘천시 석사동 740-1 (1층),37.8665878,127.751501,청솔한우,식육(숯불구이),102.72,2017-11-28 14:55:42,강원특별자치도,춘천시,석사동,740-1 (1층)
8098,2011-08-22,1,강원특별자치도 춘천시 석사동 728-6 (1층),37.8672975,127.7531839,문라이트,호프/통닭,144.37,2023-01-09 15:32:32,강원특별자치도,춘천시,석사동,728-6 (1층)
8106,2005-06-08,1,강원특별자치도 춘천시 석사동 778-8 (1층),37.8611767,127.7454116,설악추어탕,한식,144.57,2019-01-03 16:10:50,강원특별자치도,춘천시,석사동,778-8 (1층)
8109,2005-06-27,1,강원특별자치도 춘천시 효자동 617-14 (2층),37.8736399,127.7420587,닭장,통닭(치킨),86.96,2017-11-30 15:11:37,강원특별자치도,춘천시,효자동,617-14 (2층)
8117,2011-01-13,1,강원특별자치도 춘천시 석사동 732-8,37.8660096,127.7543485,커피구루,패스트푸드,40.46,2022-01-19 11:26:39,강원특별자치도,춘천시,석사동,732-8
8121,2009-09-16,1,강원특별자치도 춘천시 효자동 619-6,37.8745162,127.74213,"더플레이스,곶",호프/통닭,197.17,2019-05-03 17:06:17,강원특별자치도,춘천시,효자동,619-6
8128,1994-04-22,1,강원특별자치도 춘천시 효자동 18-46,37.8760131,127.7432653,채가네순대국,한식,73.3,2022-01-19 12:58:28,강원특별자치도,춘천시,효자동,18-46
8129,1994-05-30,1,강원특별자치도 춘천시 효자동 618-18,37.8743056,127.7420598,닭발집,한식,59.84,2022-01-19 12:58:48,강원특별자치도,춘천시,효자동,618-18
8141,1993-01-28,1,강원특별자치도 춘천시 석사동 111-8,37.8569105,127.7507123,영구네식당,한식,0.0,2022-01-19 11:50:11,강원특별자치도,춘천시,석사동,111-8
8160,2000-12-08,1,강원특별자치도 춘천시 효자동 629-15,37.8734188,127.7444241,강대맥주창고,호프/통닭,77.71,2015-09-30 13:49:35,강원특별자치도,춘천시,효자동,629-15
8161,2000-12-09,1,강원특별자치도 춘천시 효자동 617-11,37.8737415,127.7418072,퓨전안동찜닭,한식,105.67,2021-09-24 15:10:18,강원특별자치도,춘천시,효자동,617-11
8162,2000-12-04,1,강원특별자치도 춘천시 효자동 631,37.8733747,127.7451501,메가커피강원대점,기타,43.65,2022-01-21 17:48:56,강원특별자치도,춘천시,효자동,631
8164,2002-02-07,1,강원특별자치도 춘천시 효자동 619-13,37.8745015,127.7426887,소란,한식,29.45,2020-10-26 15:52:39,강원특별자치도,춘천시,효자동,619-13
8165,2002-03-04,1,강원특별자치도 춘천시 효자동 628-11,37.8730773,127.744661,김밥나라,분식,32.62,2023-04-12 10:21:51,강원특별자치도,춘천시,효자동,628-11
8170,2008-05-27,1,강원특별자치도 춘천시 석사동 907-8 (1층),37.8502757,127.7493938,지리산토종흑돼지,식육(숯불구이),123.18,2021-04-19 10:19:42,강원특별자치도,춘천시,석사동,907-8 (1층)
8171,2008-05-30,1,"강원특별자치도 춘천시 효자동 627-9 (2층, 3동)",37.873139,127.7432493,노란,기타,67.83,2022-02-09 17:17:01,강원특별자치도,춘천시,효자동,"627-9 (2층, 3동)"
8176,2008-07-10,1,강원특별자치도 춘천시 석사동 733-22,37.8656892,127.7531845,코리아,한식,89.16,2023-03-31 15:18:10,강원특별자치도,춘천시,석사동,733-22
8180,2002-11-29,1,강원특별자치도 춘천시 석사동 748-18,37.8648866,127.7508887,교촌치킨석사점,통닭(치킨),32.2,2021-12-04 19:54:01,강원특별자치도,춘천시,석사동,748-18
8183,2009-06-11,1,강원특별자치도 춘천시 효자동 673-12,37.870285,127.7273189,쏘마,호프/통닭,26.6,2021-12-23 17:08:10,강원특별자치도,춘천시,효자동,673-12
8184,2003-08-13,1,강원특별자치도 춘천시 효자동 301-14 (2동),37.8642469,127.7360464,바다마을,횟집,33.61,2022-02-07 10:49:07,강원특별자치도,춘천시,효자동,301-14 (2동)
8187,2009-07-08,1,강원특별자치도 춘천시 석사동 907-10 (1층),37.8505109,127.7496138,레드립(Red Lip),감성주점,96.3,2017-07-21 13:33:52,강원특별자치도,춘천시,석사동,907-10 (1층)
8194,2011-01-27,1,강원특별자치도 춘천시 효자동 683-12,37.8699681,127.7256597,물안개식당,호프/통닭,45.9,2019-10-24 10:06:42,강원특별자치도,춘천시,효자동,683-12
8195,2011-01-27,1,강원특별자치도 춘천시 석사동 736-20,37.8670534,127.7526731,베이스먼트(Basement),경양식,76.85,2021-10-25 17:08:55,강원특별자치도,춘천시,석사동,736-20
8197,2011-09-14,1,강원특별자치도 춘천시 석사동 818-15 (105-3호),37.8553186,127.7465913,치킨퐁석사다온점,호프/통닭,65.5,2012-02-01 17:55:34,강원특별자치도,춘천시,석사동,818-15 (105-3호)
8200,2011-09-15,1,강원특별자치도 춘천시 효자동 776-7,37.8729811,127.7401035,명품탕수육,중국식,46.8,2019-02-22 9:49:42,강원특별자치도,춘천시,효자동,776-7
8202,2010-06-04,1,강원특별자치도 춘천시 석사동 697-4 (1층),37.8610504,127.7414785,석사돌삼겹,식육(숯불구이),46.56,2019-09-11 9:39:48,강원특별자치도,춘천시,석사동,697-4 (1층)
8203,2010-06-04,1,강원특별자치도 춘천시 석사동 818-11 (101호),37.855758,127.7455426,오케이치킨(봄내점),통닭(치킨),85.28,2021-01-06 16:07:30,강원특별자치도,춘천시,석사동,818-11 (101호)
8215,1997-04-30,1,강원특별자치도 춘천시 효자동 618-13,37.8741028,127.7423993,유케야강원대점,정종/대포집/소주방,56.65,2022-01-19 14:08:44,강원특별자치도,춘천시,효자동,618-13
8216,1997-09-26,1,강원특별자치도 춘천시 효자동 618-4,37.874279,127.7415596,열린무대,라이브카페,95.97,2021-04-29 11:05:09,강원특별자치도,춘천시,효자동,618-4
8217,2000-01-05,1,강원특별자치도 춘천시 석사동 774-1 (1층),37.8620003,127.7463155,수누리감자탕(춘천점),탕류(보신용),84.72,2022-09-30 13:53:44,강원특별자치도,춘천시,석사동,774-1 (1층)
8218,2000-01-21,1,강원특별자치도 춘천시 석사동 643-8,37.8592388,127.7417014,맛고을통닭,통닭(치킨),54.05,2021-02-22 10:07:12,강원특별자치도,춘천시,석사동,643-8
8219,2000-03-27,1,강원특별자치도 춘천시 석사동 705-1,37.8621055,127.7396653,석사포차,한식,145.87,2023-07-27 13:42:12,강원특별자치도,춘천시,석사동,705-1
8220,2000-03-30,1,강원특별자치도 춘천시 석사동 735-10,37.8662118,127.7526457,삼태기,호프/통닭,56.99,2012-07-31 10:44:17,강원특별자치도,춘천시,석사동,735-10
8221,2002-04-04,1,강원특별자치도 춘천시 효자동 623-11,37.875277,127.7431827,병천시골순대국밥,한식,72.26,2012-12-12 11:04:54,강원특별자치도,춘천시,효자동,623-11
8222,2002-01-04,1,강원특별자치도 춘천시 석사동 737-20,37.8673462,127.7523475,뚱이수육국밥,한식,85.37,2014-05-16 9:47:33,강원특별자치도,춘천시,석사동,737-20
8225,2002-04-22,1,강원특별자치도 춘천시 효자동 547,37.8715436,127.7264579,소양강숯불오리,한식,65.43,2011-11-24 10:40:34,강원특별자치도,춘천시,효자동,547
8228,1994-08-31,1,강원특별자치도 춘천시 석사동 654-9,37.8588871,127.7410936,진수성찬,한식,132.32,2017-11-23 11:39:25,강원특별자치도,춘천시,석사동,654-9
8229,1994-10-11,1,강원특별자치도 춘천시 석사동 641-7,37.8598554,127.742771,꿀돼지생삼겹살,한식,58.8,2023-09-21 15:10:53,강원특별자치도,춘천시,석사동,641-7
8230,1994-10-18,1,강원특별자치도 춘천시 석사동 648-14,37.8608755,127.7422062,석사왕막걸리,호프/통닭,0.0,2022-01-19 13:00:39,강원특별자치도,춘천시,석사동,648-14
8231,1994-09-02,1,강원특별자치도 춘천시 석사동 736-16,37.8667217,127.7523015,미스타빈,호프/통닭,0.0,2021-04-28 10:07:19,강원특별자치도,춘천시,석사동,736-16
8251,2000-08-09,1,강원특별자치도 춘천시 석사동 740-4,37.8663356,127.7514806,먹보갈비,한식,95.04,2012-05-25 14:31:55,강원특별자치도,춘천시,석사동,740-4
8252,2000-09-02,1,강원특별자치도 춘천시 석사동 734-13,37.8660682,127.7528496,자미해장국,한식,112.3,2018-08-09 11:14:49,강원특별자치도,춘천시,석사동,734-13
8253,2008-06-05,1,강원특별자치도 춘천시 석사동 747-4,37.8650479,127.7516139,홍탁삼합,정종/대포집/소주방,48.5,2020-06-29 16:45:14,강원특별자치도,춘천시,석사동,747-4
8263,2009-05-11,1,강원특별자치도 춘천시 석사동 818-11 1층,37.855758,127.7455426,오리왕(王),횟집,69.0,2023-02-03 9:35:50,강원특별자치도,춘천시,석사동,818-11 1층
8266,2003-07-08,1,강원특별자치도 춘천시 효자동 550 (1동),37.8704329,127.7377902,남부푸드,통닭(치킨),22.23,2016-06-23 16:50:47,강원특별자치도,춘천시,효자동,550 (1동)
8268,2010-03-17,1,강원특별자치도 춘천시 효자동 656 (1층),37.8755585,127.7339757,황제돼지갈비효자점,식육(숯불구이),243.22,2023-10-04 13:41:43,강원특별자치도,춘천시,효자동,656 (1층)
8271,2009-07-29,1,강원특별자치도 춘천시 석사동 643-5,37.8595031,127.7420031,하림통닭,통닭(치킨),36.0,2021-12-19 16:38:13,강원특별자치도,춘천시,석사동,643-5
8275,2006-03-14,1,강원특별자치도 춘천시 석사동 919-5,37.849071,127.75066,제주옥탑춘천스무숲점,횟집,110.17,2023-07-12 14:25:27,강원특별자치도,춘천시,석사동,919-5
8279,2006-03-29,1,강원특별자치도 춘천시 석사동 697-5,37.8609541,127.7413766,가마골인삼순대,한식,99.9,2017-08-14 13:59:25,강원특별자치도,춘천시,석사동,697-5
8280,2006-03-31,1,강원특별자치도 춘천시 석사동 954-1 (1층),37.8482258,127.751799,해마루스무숲점,한식,260.6,2022-02-17 10:18:31,강원특별자치도,춘천시,석사동,954-1 (1층)
8282,2010-06-16,1,강원특별자치도 춘천시 석사동 736-1 (1층),37.8672165,127.752865,막리단길춘천애막골점,정종/대포집/소주방,99.27,2023-07-04 11:44:47,강원특별자치도,춘천시,석사동,736-1 (1층)
8285,2011-02-07,1,강원특별자치도 춘천시 석사동 651-11,37.8589876,127.7414328,원대감감자탕,탕류(보신용),57.78,2023-04-17 11:18:46,강원특별자치도,춘천시,석사동,651-11
8292,2002-01-30,1,강원특별자치도 춘천시 석사동 729-5,37.8670806,127.7536115,쪼끼쪼끼,호프/통닭,153.08,2021-12-19 16:47:21,강원특별자치도,춘천시,석사동,729-5
8293,2002-02-05,1,강원특별자치도 춘천시 석사동 743-11,37.8651651,127.7518397,콩닭콩닭,호프/통닭,51.3,2019-05-28 13:19:13,강원특별자치도,춘천시,석사동,743-11
8294,2002-02-25,1,강원특별자치도 춘천시 석사동 822-1 퇴계(4)주공아파트,37.8544334,127.74451,설맥(석사점),통닭(치킨),30.81,2019-10-22 14:59:11,강원특별자치도,춘천시,석사동,822-1 퇴계(4)주공아파트
8299,2009-12-24,1,강원특별자치도 춘천시 효자동 625-8 4층,37.87393,127.7434069,앳(AT),호프/통닭,122.97,2022-02-09 17:41:15,강원특별자치도,춘천시,효자동,625-8 4층
8304,2009-05-14,1,강원특별자치도 춘천시 효자동 755-14,37.8797689,127.7411963,신토불이,한식,41.13,2022-02-09 17:32:25,강원특별자치도,춘천시,효자동,755-14
8305,2010-01-29,1,강원특별자치도 춘천시 석사동 495-14 외1필지,37.8595136,127.7448657,맘스터치(석사점),통닭(치킨),70.27,2022-02-09 18:19:41,강원특별자치도,춘천시,석사동,495-14 외1필지
8307,2010-02-02,1,강원특별자치도 춘천시 효자동 618-21,37.8744359,127.7416718,혼,정종/대포집/소주방,146.56,2021-07-07 11:11:56,강원특별자치도,춘천시,효자동,618-21
8317,2010-03-23,1,강원특별자치도 춘천시 효자동 618-4,37.874279,127.7415596,육회야문연어춘천점,통닭(치킨),33.48,2023-06-26 11:45:02,강원특별자치도,춘천시,효자동,618-4
8320,2010-11-08,1,강원특별자치도 춘천시 석사동 640-5,37.8604882,127.7437426,룽타우객잔딜리버리,호프/통닭,100.0,2022-01-19 11:20:18,강원특별자치도,춘천시,석사동,640-5
8321,2010-11-08,1,강원특별자치도 춘천시 효자동 754-21,37.8795091,127.7405952,나들목주당,정종/대포집/소주방,64.68,2022-01-19 11:20:43,강원특별자치도,춘천시,효자동,754-21
8322,2010-11-08,1,강원특별자치도 춘천시 효자동 684-11,37.8705461,127.7256128,만남,한식,13.68,2019-10-10 10:37:54,강원특별자치도,춘천시,효자동,684-11
8323,2004-06-10,1,강원특별자치도 춘천시 효자동 685-7,37.8694783,127.7273329,춘천옥수한방코다리,한식,80.74,2018-06-15 9:39:02,강원특별자치도,춘천시,효자동,685-7
8325,2005-04-18,1,강원특별자치도 춘천시 석사동 890-2 (1층),37.8519296,127.7455323,오도순순대국,한식,97.92,2023-05-15 16:43:41,강원특별자치도,춘천시,석사동,890-2 (1층)
8327,2005-04-20,1,강원특별자치도 춘천시 효자동 640-8 강원인재개발원,,,우주종합어시장,횟집,154.84,2022-09-28 10:57:31,강원특별자치도,춘천시,효자동,640-8 강원인재개발원
8328,2010-04-23,1,강원특별자치도 춘천시 석사동 651-12,37.859064,127.7413216,뽁밥,기타,29.0,2023-01-16 14:53:18,강원특별자치도,춘천시,석사동,651-12
8333,2007-02-08,1,"강원특별자치도 춘천시 효자동 756-1 (2동,1층)",37.8791992,127.7406848,꽃띠,통닭(치킨),31.5,2022-05-31 15:47:33,강원특별자치도,춘천시,효자동,"756-1 (2동,1층)"
8334,2007-02-14,1,강원특별자치도 춘천시 석사동 917-3,37.8492898,127.749716,목구멍춘천점,식육(숯불구이),126.3,2023-01-27 12:06:22,강원특별자치도,춘천시,석사동,917-3
8336,2007-02-23,1,강원특별자치도 춘천시 효자동 697-1,37.8677791,127.72889,춘천민물횟집,횟집,83.28,2022-02-07 13:22:37,강원특별자치도,춘천시,효자동,697-1
8345,2010-09-16,1,강원특별자치도 춘천시 석사동 736-4 (1층),37.8669908,127.752869,황금어장,일식,105.12,2022-01-19 11:14:34,강원특별자치도,춘천시,석사동,736-4 (1층)
8346,2010-09-16,1,강원특별자치도 춘천시 효자동 20-14 (2층),37.8745988,127.7431512,스푼더마켓,한식,123.2,2022-01-19 11:14:57,강원특별자치도,춘천시,효자동,20-14 (2층)
8359,2010-10-19,1,강원특별자치도 춘천시 석사동 880-5 프라임존 109호,37.8513399,127.7437278,고피자(춘천석사점),패스트푸드,48.72,2022-01-19 11:18:24,강원특별자치도,춘천시,석사동,880-5 프라임존 109호
8362,2004-05-07,1,"강원특별자치도 춘천시 효자동 632 (3동,1층)",37.8727837,127.7450953,밥보네집,한식,18.32,2023-04-28 15:24:24,강원특별자치도,춘천시,효자동,"632 (3동,1층)"
8363,2005-02-25,1,강원특별자치도 춘천시 석사동 750-10,37.8655444,127.7503276,커피톡(coffee-talk),호프/통닭,97.24,2021-12-19 16:55:50,강원특별자치도,춘천시,석사동,750-10
8371,2006-01-02,1,강원특별자치도 춘천시 석사동 880-3 (종로타워201호),37.8515684,127.7442226,돈카돈까(퇴계점),경양식,145.0,2021-08-31 14:10:43,강원특별자치도,춘천시,석사동,880-3 (종로타워201호)
8379,2011-08-03,1,강원특별자치도 춘천시 석사동 663-3 (1층),37.8578971,127.7425763,기막힌밥상,정종/대포집/소주방,66.36,2023-09-25 13:38:30,강원특별자치도,춘천시,석사동,663-3 (1층)
8384,2007-12-21,1,강원특별자치도 춘천시 효자동 산 7-8 (1층),37.8742245,127.7455347,느린거북이영어카페,정종/대포집/소주방,41.97,2022-11-29 15:25:25,강원특별자치도,춘천시,효자동,산 7-8 (1층)
8386,2011-10-04,1,강원특별자치도 춘천시 석사동 748-13,37.8645271,127.7513943,748커피앤코(coffee&co),기타,60.48,2021-12-19 16:54:53,강원특별자치도,춘천시,석사동,748-13
8403,2010-09-20,1,강원특별자치도 춘천시 석사동 843-3,37.8532918,127.7457248,홍익돈까스,한식,179.96,2021-12-19 17:01:44,강원특별자치도,춘천시,석사동,843-3
8404,2010-09-27,1,강원특별자치도 춘천시 석사동 708-4,37.8610375,127.7391268,레스토랑돈까스,경양식,108.24,2018-01-12 16:22:13,강원특별자치도,춘천시,석사동,708-4
8415,2005-11-08,1,강원특별자치도 춘천시 석사동 677-1 (동진빌딩3층),37.8589952,127.745185,동경,일식,233.1,2021-04-11 22:38:33,강원특별자치도,춘천시,석사동,677-1 (동진빌딩3층)
8423,2011-06-09,1,강원특별자치도 춘천시 석사동 696-7 (1층),37.8615897,127.7418298,대박포차,분식,21.08,2022-01-19 11:45:09,강원특별자치도,춘천시,석사동,696-7 (1층)
8424,2005-03-17,1,강원특별자치도 춘천시 효자동 640-5,37.8773845,127.7367677,화동손칼국수,한식,98.0,2023-06-01 16:25:17,강원특별자치도,춘천시,효자동,640-5
8427,2005-03-22,1,"강원특별자치도 춘천시 효자동 17-1 외9필지(3동,1층)",37.8749245,127.7445472,강원대학교병원장례식장,한식,89.95,2022-02-07 11:31:12,강원특별자치도,춘천시,효자동,"17-1 외9필지(3동,1층)"
8428,2005-12-01,1,강원특별자치도 춘천시 석사동 904-3 (1층),37.8496778,127.7492126,태평소스무숲점,식육(숯불구이),256.85,2023-04-26 10:35:47,강원특별자치도,춘천시,석사동,904-3 (1층)
